X	Y	Species	Type	Diam	Height
61.3898187074228	13.3699555133353	ACPS	Adult	7.0028174960434	0
50.5342931570849	7.7799699496245	POAL	Adult	5.41126806512444	0
48.8608308403927	7.92150069610216	POAL	Adult	6.04788783749202	0
46.9879907984432	8.62300658173626	POAL	Adult	5.41126806512444	0
47.2652250763203	8.50672000652412	POAL	Adult	6.20704278058392	0
46.7503987163509	7.06946741003776	POAL	Adult	5.41126806512444	0
47.1612220819516	6.61694362078561	POAL	Adult	5.41126806512444	0
45.3306193284589	9.65443901909748	POAL	Adult	6.04788783749202	0
44.7459811285516	8.21844889549538	POAL	Adult	7.32112738222719	0
42.613423328643	6.1428040881292	POAL	Adult	11.1408460164327	0
43.6465152188612	5.34520654962398	POAL	Adult	12.095775674984	0
40.4311665260029	5.18079815653618	POAL	Adult	5.09295817894065	0
43.26787374985	7.57753166992916	POAL	Adult	7.32112738222719	0
42.224725487773	7.81894146290142	POAL	Adult	4.77464829275686	0
43.5853350115212	9.68599621462636	POAL	Adult	6.04788783749202	0
42.7240486891824	12.2608702013385	POAL	Adult	6.04788783749202	0
44.052475442033	12.348124015436	POAL	Adult	6.6845076098596	0
43.591955023534	13.914286016312	POAL	Adult	5.72957795130823	0
42.0601288772377	14.1645319759846	POAL	Adult	5.41126806512444	0
40.8526344426937	9.17903880082304	POAL	Adult	10.5042262440651	0
40.2619606554144	7.40933648642385	QURO	Adult	19.0985931710274	0
40.631131817725	8.51540042593842	POAL	Adult	12.7323954473516	0
40.9109653328487	12.4049281888292	POAL	Adult	4.77464829275686	0
40.6216629096307	11.8537897143397	QURO	Adult	11.7774657888003	0
39.8994123030279	10.5315623875358	POAL	Adult	10.5042262440651	0
37.4674930231849	7.34859348472673	POAL	Adult	5.72957795130823	0
37.1144130175235	7.13243028620491	POAL	Adult	9.23098669932993	0
35.3470010093006	5.94037708704127	POAL	Adult	4.77464829275686	0
34.8422287273643	5.05931348749436	POAL	Adult	11.7774657888003	0
34.7804634521599	5.50552616093773	POAL	Adult	8.27605704077856	0
34.2038680359183	4.51448748260736	POAL	Adult	12.095775674984	0
33.4359421515037	4.52837424183963	POAL	Adult	7.95774715459477	0
34.0702798143029	4.85072502610274	POAL	Adult	9.86760647169751	0
33.928645376749	4.74201232293854	POAL	Adult	10.1859163578813	0
33.5936691356983	5.52698743558722	POAL	Adult	9.23098669932993	0
33.4365356924245	8.42295138910413	POAL	Adult	6.36619772367581	0
35.1381590224046	9.8387414648314	POAL	Adult	4.77464829275686	0
31.4737703041683	8.0133497909992	POAL	Adult	6.04788783749202	0
30.0554142921319	6.81498610362178	POAL	Adult	7.63943726841098	0
30.7394470196305	6.02369837183505	POAL	Adult	5.09295817894065	0
31.2898919431027	5.56864834902808	POAL	Adult	6.6845076098596	0
28.4712829501441	4.17305952159222	POAL	Adult	7.0028174960434	0
25.2277683406937	2.45133484818507	POAL	Adult	4.77464829275686	0
25.2136861102845	1.6726719244034	POAL	Adult	9.23098669932993	0
23.1460962678393	7.05121434212197	POAL	Adult	8.91267681314614	0
22.4379231149505	6.50765238283202	POAL	Adult	8.27605704077856	0
22.50371091532	6.28391467500478	POAL	Adult	6.36619772367581	0
22.3640880738531	6.2864398531965	POAL	Adult	8.27605704077856	0
21.0557776486094	7.31156727252528	POAL	Adult	6.36619772367581	0
13.714725465019	14.5658755007316	POAL	Adult	6.36619772367581	0
13.361644900484	14.3497139444225	POAL	Adult	4.93380323584876	0
10.7699671021401	10.0569075458334	POAL	Adult	5.72957795130823	0
11.0492125821329	10.0518565571401	POAL	Adult	4.77464829275686	0
4.55178647446883	29.1972321722424	POTR	Adult	6.36619772367581	0
