X	Y	Species	Type	Diam	Height
32.9680631656083	86.6470052647637	QURO	Adult	9.86760647169751	0
34.6575359662311	87.3953955603065	QURO	Adult	31.1943688460115	0
24.7838445219313	82.0101154734148	QURO	Adult	42.9718346348117	0
17.5082267706093	85.1459921557107	QURO	Adult	28.3295798703574	0
15.8267919542195	84.8425578695023	QURO	Adult	35.6507072525846	0
15.3074234522719	79.2882483247085	QURO	Adult	42.0169049762604	0
14.377797949739	78.0810360439937	QURO	Adult	48.0647928137524	0
28.5147706263015	75.9339051140705	QURO	Adult	40.7436654315252	0
31.2493666950686	76.5521352210199	QURO	Adult	28.6478897565412	0
32.5516105886127	75.1933176724706	QURO	Adult	18.7802832848437	0
33.6785983532536	75.7293235936668	QURO	Adult	29.9211293012763	0
40.0321234251242	67.9366265950957	QURO	Adult	27.0563403256222	0
40.6121669724744	65.2555729065789	QURO	Adult	36.2873270249521	0
42.2554212019095	63.4455011521932	QURO	Adult	40.1070456591576	0
41.4814952357046	63.1256621906068	QURO	Adult	21.9633821466816	0
38.5314375025409	62.1774976886809	QURO	Adult	44.2450741795469	0
33.257588175984	60.1585838003666	QURO	Adult	32.1492985045629	0
34.2329019051904	60.0296870772145	SAMB	Adult	7.32112738222719	0
27.095398467558	66.9463665657677	QURO	Adult	38.1971863420549	0
24.4843330951189	65.4357149712741	QURO	Adult	30.2394391874601	0
19.9407329356982	65.1840013571782	QURO	Adult	26.7380304394384	0
15.248016294463	68.273204189667	QURO	Adult	40.4253555453414	0
14.9165122589984	65.3860734853661	QURO	Adult	12.7323954473516	0
10.8449326738046	60.3410588569823	QURO	Adult	46.4732433828334	0
7.90838208192872	56.276998019719	CRMO	Adult	7.32112738222719	0
9.85242161812494	51.790905213682	QURO	Adult	26.1014106670708	0
15.5316232425321	56.9181392468163	QURO	Adult	32.7859182769304	0
37.0689358769087	58.5318834318896	QURO	Adult	15.9154943091895	0
44.8066800000015	14.1051999999909	QURO	Adult	30	0
8.80668000000151	95.1051999999909	CRMO	Adult	10	0
3.80668000000151	30.1051999999909	QURO	Adult	30	0
44.8066800000015	39.1051999999909	QURO	Adult	20	0
22.8066800000015	5.10519999999087	QURO	Adult	50	0
1.80668000000151	86.1051999999909	QURO	Adult	30	0
30.8066800000015	8.10519999999087	QURO	Snag	20	0
3.80668000000151	51.1051999999909	QURO	Adult	20	0
46.8066800000015	21.1051999999909	QURO	Adult	40	0
49.8066800000015	59.1051999999909	QURO	Adult	50	0
46.8066800000015	2.10519999999087	QURO	Adult	30	0
47.8066800000015	74.1051999999909	QURO	Adult	40	0
5.80668000000151	85.1051999999909	QURO	Adult	30	0
49.8066800000015	2.10519999999087	QURO	Adult	30	0
48.8066800000015	25.1051999999909	QURO	Adult	30	0
18.8066800000015	7.10519999999087	QURO	Adult	40	0
0.806680000001506	19.1051999999909	CRMO	Adult	10	0
40.8066800000015	14.1051999999909	CRMO	Adult	10	0
42.8066800000015	39.1051999999909	QURO	Adult	30	0
48.8066800000015	92.1051999999909	QURO	Adult	20	0
21.8066800000015	9.10519999999087	QURO	Adult	30	0
45.8066800000015	27.1051999999909	QURO	Adult	50	0
8.80668000000151	70.1051999999909	QURO	Adult	20	0
6.80668000000151	49.1051999999909	QURO	Adult	10	0
28.8066800000015	13.1051999999909	QURO	Adult	20	0
41.8066800000015	32.1051999999909	QURO	Adult	30	0
2.80668000000151	10.1051999999909	QURO	Adult	50	0
48.8066800000015	97.1051999999909	QURO	Adult	30	0
13.8066800000015	4.10519999999087	QURO	Adult	40	0
48.8066800000015	16.1051999999909	QURO	Adult	20	0
23.8066800000015	2.10519999999087	QURO	Adult	40	0
4.80668000000151	56.1051999999909	QURA	Adult	10	0
15.8066800000015	2.10519999999087	QURO	Adult	30	0
44.8066800000015	44.1051999999909	QURO	Adult	30	0
7.80668000000151	78.1051999999909	QURO	Adult	20	0
11.8066800000015	37.1051999999909	QURO	Adult	40	0
3.80668000000151	71.1051999999909	QURO	Adult	30	0
48.8066800000015	89.1051999999909	QURO	Adult	20	0
48.8066800000015	54.1051999999909	QURO	Adult	40	0
2.80668000000151	65.1051999999909	QURO	Adult	30	0
41.8066800000015	27.1051999999909	QURO	Adult	40	0
0.806680000001506	44.1051999999909	CRMO	Adult	10	0
50.8066800000015	50.1051999999909	QURO	Adult	40	0
9.80668000000151	2.10519999999087	QURO	Adult	20	0
1.80668000000151	96.1051999999909	QURO	Adult	30	0
43.8066800000015	95.1051999999909	QURO	Adult	40	0
45.8066800000015	95.1051999999909	QURO	Adult	20	0
47.8066800000015	35.1051999999909	QURO	Adult	20	0
5.80668000000151	31.1051999999909	QURO	Adult	30	0
40.8066800000015	3.10519999999087	QURO	Adult	60	0
50.8066800000015	0.105199999990873	QURO	Adult	30	0
32.8066800000015	16.1051999999909	QURO	Adult	30	0
47.8066800000015	7.10519999999087	QURO	Adult	50	0
48.8066800000015	62.1051999999909	QURO	Adult	40	0
18.8066800000015	4.10519999999087	QURO	Adult	20	0
37.8066800000015	14.1051999999909	QURO	Adult	30	0
38.8066800000015	17.1051999999909	QURO	Adult	20	0
39.8066800000015	6.10519999999087	QURO	Adult	20	0
1.80668000000151	68.1051999999909	QURO	Adult	30	0
3.80668000000151	20.1051999999909	QURO	Adult	40	0
44.8066800000015	36.1051999999909	QURO	Adult	50	0
38.8066800000015	23.1051999999909	QURO	Adult	20	0
15.8066800000015	5.10519999999087	QURO	Adult	40	0
0.806680000001506	53.1051999999909	QURO	Adult	30	0
35.8066800000015	10.1051999999909	QURO	Adult	30	0
37.8066800000015	11.1051999999909	QURO	Adult	50	0
35.8066800000015	0.105199999990873	QURO	Adult	50	0
40.8066800000015	25.1051999999909	QURO	Adult	20	0
48.8066800000015	18.1051999999909	QURO	Adult	30	0
26.8066800000015	10.1051999999909	QURO	Adult	20	0
41.8066800000015	1.10519999999087	QURO	Adult	40	0
46.8066800000015	26.1051999999909	QURO	Adult	20	0
47.8066800000015	4.10519999999087	QURO	Adult	20	0
42.8066800000015	19.1051999999909	QURO	Adult	50	0
5.80668000000151	38.1051999999909	CRMO	Adult	10	0
9.80668000000151	85.1051999999909	QURO	Adult	40	0
1.80668000000151	75.1051999999909	QURO	Adult	30	0
