X	Y	Species	Type	Diam	Height
40.7530649982727	77.7304669088917	PIAB	Snag	20.6901426019464	0
39.7778227026574	77.859292874462	PIAB	Snag	19.0985931710274	0
39.4628417970234	79.7566153566004	PIAB	Adult	12.7323954473516	0
35.0732526191787	80.2807159458753	PIAB	Snag	19.735212943395	0
32.7277030274199	77.9861852000467	PIAB	Snag	17.8253536262923	0
26.9340404144823	78.0904703522683	PIAB	Snag	22.9183118052329	0
25.141184200249	79.3467540130951	PIAB	Snag	18.4619733986599	0
26.6668417590627	78.7629224912962	PIAB	Snag	22.9183118052329	0
28.8089912964642	81.3949329431634	QURO	Adult	16.2338041953733	0
29.0304143502217	82.058589751774	PIAB	Adult	18.1436635124761	0
29.6408982751527	84.9407182638533	PIAB	Adult	10.8225361302489	0
28.8533186895584	87.7367381981458	PIAB	Snag	19.0985931710274	0
32.0862825589502	88.9025566571509	PIAB	Snag	21.6450722604978	0
28.2213644603398	91.4201468958636	PIAB	Snag	24.5098612361519	0
27.5954182175119	95.4372687796713	PIAB	Snag	14.9605646506382	0
26.2691626288142	95.461142065702	QURO	Adult	23.5549315776005	0
26.3589890443182	96.5722625458729	PIAB	Snag	10.1859163578813	0
23.1855377950196	90.9544267849997	QURO	Adult	16.5521140815571	0
25.0178767400721	84.1337445190875	PIAB	Snag	21.6450722604978	0
24.0683864666717	81.81408765167	PIAB	Snag	17.8253536262923	0
23.998583353874	81.8153441791655	QURO	Adult	19.0985931710274	0
23.4739183022539	79.8218613595818	PIAB	Snag	18.1436635124761	0
21.2599597045701	77.0798720036983	QURO	Adult	19.735212943395	0
20.5639303927819	77.2036753966822	PIAB	Snag	21.0084524881302	0
17.7577856707576	76.4752752784989	PIAB	Snag	23.8732414637843	0
16.3199545788011	78.0589920806815	PIAB	Snag	33.422538049298	0
16.0267239673922	77.2853547622799	PIAB	Snag	20.6901426019464	0
17.3249488044603	75.704151110549	PIAB	Snag	18.1436635124761	0
20.061007411874	72.5392316521611	PIAB	Snag	15.278874536822	0
19.7277274912776	69.5408402083558	PIAB	Snag	25.4647908947033	0
22.2846989744285	71.9428330664523	PIAB	Snag	21.0084524881302	0
18.854043153864	67.5536407943	PIAB	Snag	24.5098612361519	0
18.9636123502787	65.8825621772557	PIAB	Snag	22.2816920328653	0
15.3318365610103	65.8366687456728	PIAB	Snag	15.278874536822	0
16.5525365284193	67.7063467192929	PIAB	Snag	29.2845095289087	0
16.3308253269133	63.1481145146536	PIAB	Snag	17.8253536262923	0
15.2099662738838	62.9457453530631	PIAB	Snag	22.9183118052329	0
14.8589468318241	62.8407909039524	PIAB	Snag	30.5577490736439	0
8.55432162456418	57.8357028513565	PIAB	Snag	26.4197205532546	0
9.78675130855845	56.4782294227625	PIAB	Snag	14.0056349920868	0
5.51843242745235	52.1041267355904	PIAB	Snag	9.54929658551372	0
5.99103491439746	51.2054277843563	PIAB	Snag	15.278874536822	0
5.83941120847157	50.5405151814921	PIAB	Snag	13.0507053335354	0
6.35578157326381	48.1944695068523	QURO	Adult	19.0985931710274	0
7.57648883631191	50.0641453608987	PIAB	Snag	26.7380304394384	0
8.56575480473839	50.71397710155	PIAB	Snag	33.7408479354818	0
16.1365779778935	52.3580581996939	PIAB	Snag	24.8281711223357	0
16.6392203672076	53.1279256487614	PIAB	Snag	24.1915513499681	0
16.9447525424985	58.4635650896817	PIAB	Snag	17.1887338539247	0
23.5580572363542	57.3430509874597	PIAB	Snag	22.2816920328653	0
25.7082263250995	60.4200109627564	PIAB	Snag	22.2816920328653	0
28.3507443163908	59.8160760636674	QURO	Adult	16.2338041953733	0
31.1111197807113	61.8805908594513	PIAB	Snag	20.3718327157626	0
31.77311381646	59.8657480496913	PIAB	Snag	17.8253536262923	0
28.4763351593574	59.0348992524669	PIAB	Snag	24.8281711223357	0
29.445574054138	58.5723580450867	PIAB	Snag	24.8281711223357	0
29.2799377471601	57.1287808846682	PIAB	Snag	24.1915513499681	0
26.7630088973674	56.9515384405968	PIAB	Snag	18.4619733986599	0
26.8926042202729	56.3928369832574	PIAB	Snag	18.1436635124761	0
26.7987729421511	55.0592411058606	PIAB	Snag	16.8704239677409	0
27.1277672339129	53.9405817099614	PIAB	Snag	15.9154943091895	0
26.5573253451512	53.2832074243925	PIAB	Snag	22.2816920328653	0
30.96295498775	53.6490012091817	PIAB	Snag	24.8281711223357	0
37.3551151154606	55.7594240079634	PIAB	Snag	15.5971844230057	0
38.6773769035644	55.5130782658816	PIAB	Snag	25.1464810085195	0
35.1073891682245	55.020963575691	PIAB	Snag	25.4647908947033	0
34.5729871247677	56.3658669805736	PIAB	Snag	23.8732414637843	0
30.1035634277941	56.3350396238966	PIAB	Snag	22.2816920328653	0
45.6740027437409	60.1719279893441	PIAB	Snag	23.8732414637843	0
46.4475831475938	56.5972468387918	PIAB	Snag	27.374650211806	0
39.816254837584	56.7165918983519	PIAB	Snag	20.3718327157626	0
1.46886000000086	7.23349999997299	PIAB	Snag	20	0
10.4688600000009	78.233499999973	PIAB	Adult	30	0
52.4688600000009	81.233499999973	PIAB	Snag	10	0
35.4688600000009	16.233499999973	PIAB	Snag	20	0
51.4688600000009	10.233499999973	PIAB	Snag	20	0
54.4688600000009	39.233499999973	PIAB	Snag	20	0
46.4688600000009	28.233499999973	PIAB	Snag	20	0
45.4688600000009	17.233499999973	PIAB	Adult	30	0
54.4688600000009	65.233499999973	PIAB	Snag	20	0
45.4688600000009	8.23349999997299	QURO	Adult	20	0
53.4688600000009	19.233499999973	PIAB	Snag	20	0
42.4688600000009	4.23349999997299	PIAB	Snag	20	0
11.4688600000009	3.23349999997299	PIAB	Snag	30	0
39.4688600000009	23.233499999973	PIAB	Snag	20	0
40.4688600000009	90.233499999973	QURO	Adult	10	0
41.4688600000009	38.233499999973	PIAB	Adult	30	0
46.4688600000009	76.233499999973	PIAB	Adult	20	0
16.4688600000009	1.23349999997299	PIAB	Adult	20	0
6.46886000000086	16.233499999973	PIAB	Snag	20	0
39.4688600000009	35.233499999973	QURO	Adult	10	0
6.46886000000086	4.23349999997299	PIAB	Snag	30	0
41.4688600000009	34.233499999973	PIAB	Adult	30	0
42.4688600000009	18.233499999973	PIAB	Snag	20	0
1.46886000000086	0.233499999972992	PIAB	Snag	20	0
7.46886000000086	23.233499999973	PIAB	Snag	20	0
14.4688600000009	90.233499999973	PIAB	Adult	30	0
50.4688600000009	98.233499999973	PIAB	Snag	10	0
46.4688600000009	13.233499999973	PIAB	Adult	20	0
35.4688600000009	93.233499999973	PIAB	Snag	20	0
2.46886000000086	20.233499999973	PIAB	Snag	30	0
2.46886000000086	47.233499999973	PIAB	Snag	20	0
43.4688600000009	92.233499999973	PIAB	Snag	20	0
47.4688600000009	35.233499999973	PIAB	Adult	30	0
32.4688600000009	0.233499999972992	PIAB	Adult	20	0
0.468860000000859	92.233499999973	PIAB	Adult	10	0
5.46886000000086	78.233499999973	PIAB	Adult	30	0
32.4688600000009	96.233499999973	PIAB	Snag	20	0
53.4688600000009	99.233499999973	PIAB	Snag	20	0
49.4688600000009	10.233499999973	PIAB	Adult	20	0
20.4688600000009	12.233499999973	PIAB	Snag	20	0
9.46886000000086	69.233499999973	PIAB	Adult	20	0
16.4688600000009	91.233499999973	PIAB	Adult	30	0
6.46886000000086	31.233499999973	PIAB	Adult	30	0
27.4688600000009	99.233499999973	PIAB	Snag	20	0
3.46886000000086	1.23349999997299	PIAB	Snag	20	0
49.4688600000009	44.233499999973	PIAB	Snag	20	0
0.468860000000859	62.233499999973	PIAB	Snag	20	0
52.4688600000009	91.233499999973	PIAB	Adult	30	0
9.46886000000086	14.233499999973	PIAB	Snag	30	0
47.4688600000009	71.233499999973	PIAB	Adult	30	0
46.4688600000009	97.233499999973	PIAB	Snag	20	0
49.4688600000009	75.233499999973	PIAB	Snag	20	0
5.46886000000086	7.23349999997299	PIAB	Snag	20	0
3.46886000000086	72.233499999973	PIAB	Snag	10	0
50.4688600000009	84.233499999973	QURO	Adult	20	0
41.4688600000009	93.233499999973	QURO	Adult	20	0
35.4688600000009	20.233499999973	PIAB	Snag	20	0
16.4688600000009	18.233499999973	PIAB	Snag	20	0
7.46886000000086	68.233499999973	PIAB	Snag	30	0
16.4688600000009	94.233499999973	PIAB	Adult	10	0
11.4688600000009	99.233499999973	QURO	Adult	10	0
47.4688600000009	1.23349999997299	PIAB	Adult	30	0
42.4688600000009	84.233499999973	PIAB	Snag	30	0
1.46886000000086	37.233499999973	PIAB	Snag	20	0
47.4688600000009	84.233499999973	PIAB	Adult	30	0
15.4688600000009	99.233499999973	PIAB	Adult	20	0
51.4688600000009	16.233499999973	PIAB	Snag	20	0
7.46886000000086	18.233499999973	PIAB	Adult	30	0
6.46886000000086	66.233499999973	PIAB	Snag	20	0
21.4688600000009	6.23349999997299	PIAB	Adult	10	0
53.4688600000009	25.233499999973	PIAB	Snag	20	0
48.4688600000009	31.233499999973	PIAB	Snag	20	0
6.46886000000086	34.233499999973	PIAB	Adult	20	0
50.4688600000009	30.233499999973	PIAB	Snag	20	0
40.4688600000009	14.233499999973	PIAB	Snag	20	0
11.4688600000009	7.23349999997299	PIAB	Snag	30	0
0.468860000000859	43.233499999973	PIAB	Snag	20	0
43.4688600000009	80.233499999973	PIAB	Snag	10	0
53.4688600000009	79.233499999973	PIAB	Adult	10	0
8.46886000000086	76.233499999973	PIAB	Adult	20	0
2.46886000000086	68.233499999973	PIAB	Snag	20	0
52.4688600000009	23.233499999973	QURA	Adult	40	0
44.4688600000009	25.233499999973	PIAB	Adult	30	0
55.4688600000009	32.233499999973	PIAB	Snag	20	0
43.4688600000009	89.233499999973	PIAB	Adult	30	0
42.4688600000009	31.233499999973	PIAB	Snag	10	0
25.4688600000009	97.233499999973	PIAB	Snag	20	0
41.4688600000009	9.23349999997299	PIAB	Adult	20	0
35.4688600000009	10.233499999973	PIAB	Snag	30	0
0.468860000000859	24.233499999973	PIAB	Adult	30	0
52.4688600000009	89.233499999973	PIAB	Snag	20	0
36.4688600000009	6.23349999997299	PIAB	Snag	30	0
4.46886000000086	82.233499999973	PIAB	Snag	20	0
18.4688600000009	16.233499999973	PIAB	Snag	30	0
0.468860000000859	35.233499999973	PIAB	Snag	10	0
19.4688600000009	9.23349999997299	PIAB	Adult	30	0
49.4688600000009	35.233499999973	PIAB	Snag	20	0
51.4688600000009	0.233499999972992	PIAB	Snag	20	0
4.46886000000086	88.233499999973	PIAB	Snag	20	0
2.46886000000086	12.233499999973	PIAB	Snag	20	0
9.46886000000086	8.23349999997299	PIAB	Adult	20	0
1.46886000000086	3.23349999997299	PIAB	Snag	20	0
36.4688600000009	1.23349999997299	PIAB	Adult	20	0
55.4688600000009	13.233499999973	PIAB	Snag	20	0
14.4688600000009	6.23349999997299	PIAB	Adult	20	0
38.4688600000009	18.233499999973	PIAB	Adult	30	0
1.46886000000086	86.233499999973	PIAB	Adult	30	0
5.46886000000086	35.233499999973	PIAB	Snag	20	0
2.46886000000086	28.233499999973	PIAB	Snag	30	0
43.4688600000009	98.233499999973	PIAB	Adult	30	0
50.4688600000009	48.233499999973	PIAB	Snag	20	0
52.4688600000009	85.233499999973	PIAB	Adult	30	0
50.4688600000009	71.233499999973	PIAB	Snag	20	0
39.4688600000009	94.233499999973	PIAB	Adult	30	0
13.4688600000009	76.233499999973	PIAB	Adult	10	0
21.4688600000009	99.233499999973	PIAB	Adult	20	0
1.46886000000086	80.233499999973	PIAB	Snag	30	0
15.4688600000009	97.233499999973	PIAB	Snag	20	0
13.4688600000009	23.233499999973	PIAB	Snag	20	0
53.4688600000009	33.233499999973	PIAB	Snag	20	0
38.4688600000009	8.23349999997299	PIAB	Snag	30	0
54.4688600000009	10.233499999973	PIAB	Snag	20	0
43.4688600000009	29.233499999973	PIAB	Snag	20	0
42.4688600000009	22.233499999973	PIAB	Snag	20	0
31.4688600000009	1.23349999997299	PIAB	Snag	20	0
6.46886000000086	2.23349999997299	QURO	Adult	10	0
39.4688600000009	10.233499999973	PIAB	Snag	20	0
38.4688600000009	4.23349999997299	PIAB	Adult	20	0
2.46886000000086	60.233499999973	PIAB	Snag	20	0
54.4688600000009	71.233499999973	PIAB	Adult	20	0
46.4688600000009	93.233499999973	PIAB	Snag	20	0
4.46886000000086	65.233499999973	PIAB	Adult	30	0
46.4688600000009	25.233499999973	PIAB	Adult	10	0
1.46886000000086	70.233499999973	PIAB	Snag	20	0
48.4688600000009	94.233499999973	PIAB	Snag	20	0
37.4688600000009	23.233499999973	PIAB	Snag	20	0
42.4688600000009	15.233499999973	PIAB	Snag	20	0
40.4688600000009	88.233499999973	PIAB	Adult	20	0
54.4688600000009	82.233499999973	PIAB	Adult	20	0
53.4688600000009	42.233499999973	PIAB	Adult	10	0
33.4688600000009	94.233499999973	PIAB	Snag	20	0
20.4688600000009	94.233499999973	PIAB	Snag	10	0
19.4688600000009	99.233499999973	PIAB	Snag	30	0
48.4688600000009	5.23349999997299	PIAB	Snag	20	0
48.4688600000009	79.233499999973	PIAB	Snag	20	0
9.46886000000086	100.233499999973	PIAB	Adult	20	0
34.4688600000009	13.233499999973	PIAB	Snag	20	0
13.4688600000009	74.233499999973	PIAB	Snag	20	0
12.4688600000009	15.233499999973	PIAB	Adult	20	0
37.4688600000009	26.233499999973	PIAB	Snag	20	0
4.46886000000086	86.233499999973	PIAB	Adult	30	0
49.4688600000009	88.233499999973	PIAB	Snag	20	0
53.4688600000009	67.233499999973	PIAB	Adult	30	0
40.4688600000009	3.23349999997299	PIAB	Snag	20	0
45.4688600000009	39.233499999973	PIAB	Adult	20	0
51.4688600000009	47.233499999973	PIAB	Snag	20	0
49.4688600000009	29.233499999973	PIAB	Snag	20	0
25.4688600000009	1.23349999997299	PIAB	Snag	20	0
9.46886000000086	86.233499999973	PIAB	Snag	20	0
54.4688600000009	57.233499999973	PIAB	Snag	10	0
10.4688600000009	27.233499999973	PIAB	Adult	30	0
