X	Y	Species	Type	Diam	Height
13.9933349544008	33.4468530662707	ABAL	Adult	21.1676074312221	0
12.9864059968895	35.6904875679757	ABAL	Snag	31.8309886183791	0
10.5733847770898	37.4031099026906	ABAL	Snag	35.3323973664008	0
15.2397632791835	32.868007334182	ABAL	Adult	34.3774677078494	0
19.3003852448965	33.4624279682757	ABAL	Adult	34.5366226509413	0
16.3329471340257	35.4075923698256	ABAL	Adult	19.0985931710274	0
15.3460767247961	38.7636029358837	ABAL	Adult	30.5577490736439	0
14.8398056758961	41.6658518490149	ABAL	Snag	33.422538049298	0
15.5815629839344	40.205916212406	ABAL	Snag	24.5098612361519	0
25.359225195316	32.5742624828708	ABAL	Snag	29.9211293012763	0
27.7229009803123	35.8698588546249	ABAL	Snag	29.2845095289087	0
33.0058820461127	34.5505961516174	ABAL	Adult	43.2901445209955	0
32.746334166186	31.7734302047757	BEPE	Adult	7.63943726841098	0
35.6540045548099	30.3857221601065	BEPE	Adult	6.36619772367581	0
36.0090372152699	30.713142851775	BEPE	Adult	8.11690209768666	0
38.0289344850316	26.5595962554216	PIAB	Snag	24.6690161792438	0
40.7476369523356	30.1826194864698	PIAB	Adult	38.5154962282387	0
40.715935482076	32.2973934080801	PIAB	Adult	22.9183118052329	0
41.0376449530449	38.5229271919234	PIAB	Adult	25.1464810085195	0
44.3661378218167	37.2389114624239	PIAB	Adult	23.7140865206924	0
44.0552224856947	39.3587187362136	PIAB	Snag	27.5338051548979	0
41.4765172662301	39.6277534905239	PIAB	Snag	23.0774667483248	0
41.0877787978097	41.303868690622	PIAB	Snag	19.8943678864869	0
37.5579018602002	43.0366125149885	ABAL	Adult	33.5816929923899	0
37.4880987771103	43.0378709477955	ABAL	Adult	27.6929600979898	0
37.253006118015	45.4901331990259	ABAL	Adult	34.3774677078494	0
31.9483658571844	49.4803538593696	ABAL	Snag	28.0112699841736	0
31.9443547420306	49.2578785481746	ABAL	Adult	33.422538049298	0
27.3854926866406	52.0106461800169	PIAB	Snag	18.7802832848437	0
23.444833102476	54.1959019472124	ABAL	Adult	35.6507072525846	0
24.3719310367451	51.3973398429807	PIAB	Adult	22.6000019190491	0
23.7356813612059	50.9637168059126	ABAL	Adult	45.3591587811902	0
21.7611402500042	49.8865821224754	PIAB	Adult	16.2338041953733	0
18.6400641829096	51.0555989532731	ABAL	Snag	27.8521150410817	0
18.8274088200196	49.8282086788095	ABAL	Snag	31.1943688460115	0
21.380032695015	48.1130729119177	ABAL	Adult	30.5577490736439	0
19.4592463871959	46.1447792134713	ABAL	Adult	29.9211293012763	0
20.5239441560116	43.2324613920064	ABAL	Snag	37.5605665696873	0
17.4963353571948	41.8404955078149	ABAL	Snag	23.7140865206924	0
27.7297068020998	43.9927249117172	ABAL	Adult	37.7197215127792	0
26.872013303946	42.8954512478085	ABAL	Snag	27.2154952687141	0
25.1863143421942	38.4748926385073	ABAL	Snag	29.2845095289087	0
30.2025055162303	41.7226638878928	ABAL	Adult	37.2422566835035	0
28.4297431410596	44.091376919474	ABAL	Adult	27.6929600979898	0
26.556275662675	56.3652763334685	ABAL	Adult	35.014087480217	0
26.7620687752933	60.0336018265225	ABAL	Adult	30.398594130552	0
20.2367055882642	62.1541907258797	ABAL	Adult	43.2901445209955	0
20.6438882595539	65.3737893673824	ABAL	Snag	30.398594130552	0
23.0392460981966	66.5546094182064	ABAL	Adult	47.109863155201	0
26.4387323622796	57.5914077272755	ABAL	Adult	41.5394401469847	0
30.3597274922213	58.18835423782	ABAL	Adult	36.1281720818602	0
34.0308126179661	52.669749505003	ABAL	Adult	35.6507072525846	0
41.2558441903602	46.7532556477818	ABAL	Adult	24.8281711223357	0
41.1523345402529	48.7580503054778	ABAL	Adult	34.3774677078494	0
42.8913936976314	48.3928779718699	PIAB	Snag	20.6901426019464	0
46.8601390854747	47.764964581409	PIAB	Snag	21.326762374314	0
52.7937712229032	51.5525883347727	PIAB	Adult	28.1704249272655	0
53.3265040313709	53.9910093703074	PIAB	Snag	22.2816920328653	0
53.9948320144031	56.2044387108181	PIAB	Snag	15.5971844230057	0
54.4457305580436	57.9766920906841	PIAB	Adult	23.5549315776005	0
46.0112330402699	54.9017913222779	PIAB	Snag	23.5549315776005	0
44.9204549392452	56.3680141639779	ABAL	Adult	31.990143561471	0
44.1883359567728	54.4895573157119	ABAL	Adult	36.6056369111359	0
40.7940623990362	55.9973069428233	PIAB	Snag	25.4647908947033	0
40.0900171980757	55.6761779239168	ABAL	Adult	36.2873270249521	0
36.0434539293346	55.8604044481181	ABAL	Adult	28.0112699841736	0
45.1442823033431	61.0374792767107	ABAL	Snag	28.6478897565412	0
45.090903628181	65.8232153959689	ABAL	Adult	30.398594130552	0
44.8477876861434	67.8305266447715	ABAL	Adult	33.1042281631142	0
43.2122447966249	66.1909037284786	ABAL	Adult	24.0323964068762	0
38.5715571516266	68.2774938055081	ABAL	Snag	31.1943688460115	0
40.1613628877167	71.253225568973	ABAL	Adult	33.7408479354818	0
38.0235499903501	72.7383260470815	ABAL	Adult	30.5577490736439	0
38.1952422890317	74.5156117475126	ABAL	Adult	43.2901445209955	0
34.318382126803	76.3658877802081	ABAL	Adult	34.3774677078494	0
34.6593732114125	75.914644748671	ABAL	Adult	28.8070446996331	0
34.4058439485307	73.471191687102	PIAB	Snag	21.326762374314	0
32.9443906499801	77.6146718550008	ABAL	Snag	32.6267633338385	0
34.1093650359253	80.2642397863092	ABAL	Adult	36.1281720818602	0
32.775093924196	79.8432005319046	ABAL	Adult	32.1492985045629	0
30.3913846056821	75.4352253329707	PIAB	Snag	25.9422557239789	0
42.5771508973849	77.4410078824731	ABAL	Snag	33.1042281631142	0
45.9437183902264	78.2705085934722	ABAL	Adult	33.422538049298	0
45.2433048930106	74.277277698915	ABAL	Adult	35.014087480217	0
52.6684528755359	75.5899895281764	ABAL	Adult	26.4197205532546	0
53.8210111075605	73.6775594619103	PIAB	Adult	22.9183118052329	0
52.8217175860627	72.4715602541692	ABAL	Adult	32.9450732200223	0
54.1656389934506	69.5542166124796	PIAB	Adult	24.5098612361519	0
57.6597849449099	69.7137826735852	PIAB	Adult	20.0535228295788	0
57.6300824019563	71.9397941441857	PIAB	Snag	19.735212943395	0
58.0765962433215	69.5949960612925	PIAB	Snag	16.8704239677409	0
57.8110480287432	66.4841159047792	PIAB	Adult	18.7802832848437	0
56.9991072571065	64.0507270849776	PIAB	Adult	26.7380304394384	0
55.3375015132406	60.9650106416084	PIAB	Adult	24.1915513499681	0
0.207540000003064	67.5023999999976	ABAL	Adult	30	0
0.207540000003064	22.5023999999976	PIAB	Adult	20	0
9.20754000000306	80.5023999999976	PIAB	Adult	30	0
15.2075400000031	68.5023999999976	ABAL	Adult	20	0
16.2075400000031	48.5023999999976	ABAL	Snag	30	0
3.20754000000306	44.5023999999976	ABAL	Snag	30	0
12.2075400000031	71.5023999999976	ABAL	Adult	40	0
0.207540000003064	28.5023999999976	ABAL	Adult	40	0
3.20754000000306	63.5023999999976	PIAB	Adult	40	0
3.20754000000306	34.5023999999976	PIAB	Snag	30	0
16.2075400000031	46.5023999999976	ABAL	Snag	40	0
7.20754000000306	71.5023999999976	ABAL	Adult	30	0
5.20754000000306	31.5023999999976	ABAL	Snag	30	0
2.20754000000306	73.5023999999976	ABAL	Adult	30	0
9.20754000000306	39.5023999999976	PIAB	Snag	20	0
23.2075400000031	68.5023999999976	PIAB	Snag	20	0
0.207540000003064	69.5023999999976	ABAL	Adult	30	0
11.2075400000031	60.5023999999976	PIAB	Adult	20	0
1.20754000000306	41.5023999999976	PIAB	Snag	20	0
14.2075400000031	78.5023999999976	ABAL	Adult	50	0
13.2075400000031	43.5023999999976	ABAL	Adult	30	0
1.20754000000306	45.5023999999976	ABAL	Adult	30	0
9.20754000000306	74.5023999999976	PIAB	Adult	20	0
7.20754000000306	31.5023999999976	PIAB	Snag	20	0
1.20754000000306	37.5023999999976	ABAL	Adult	20	0
11.2075400000031	68.5023999999976	PIAB	Snag	30	0
16.2075400000031	72.5023999999976	ABAL	Adult	40	0
1.20754000000306	32.5023999999976	PIAB	Adult	20	0
3.20754000000306	30.5023999999976	ABAL	Adult	30	0
3.20754000000306	25.5023999999976	ABAL	Adult	40	0
4.20754000000306	61.5023999999976	ABAL	Snag	30	0
10.2075400000031	46.5023999999976	ABAL	Snag	30	0
15.2075400000031	52.5023999999976	ABAL	Adult	30	0
9.20754000000306	44.5023999999976	PIAB	Snag	20	0
5.20754000000306	27.5023999999976	ABAL	Snag	30	0
18.2075400000031	70.5023999999976	ABAL	Adult	30	0
10.2075400000031	51.5023999999976	ABAL	Adult	30	0
7.20754000000306	68.5023999999976	PIAB	Snag	20	0
2.20754000000306	54.5023999999976	ABAL	Adult	40	0
3.20754000000306	52.5023999999976	PIAB	Adult	20	0
2.20754000000306	70.5023999999976	PIAB	Snag	20	0
6.20754000000306	81.5023999999976	PIAB	Snag	20	0
7.20754000000306	54.5023999999976	ABAL	Adult	30	0
4.20754000000306	65.5023999999976	ABAL	Snag	30	0
18.2075400000031	72.5023999999976	ABAL	Adult	30	0
20.2075400000031	78.5023999999976	PIAB	Snag	20	0
3.20754000000306	23.5023999999976	ABAL	Adult	40	0
6.20754000000306	33.5023999999976	ABAL	Snag	20	0
6.20754000000306	77.5023999999976	ABAL	Adult	30	0
13.2075400000031	53.5023999999976	ABAL	Snag	30	0
9.20754000000306	49.5023999999976	ABAL	Snag	30	0
16.2075400000031	74.5023999999976	ABAL	Adult	30	0
11.2075400000031	57.5023999999976	ABAL	Adult	30	0
12.2075400000031	66.5023999999976	ABAL	Snag	20	0
17.2075400000031	56.5023999999976	ABAL	Adult	30	0
4.20754000000306	54.5023999999976	ABAL	Snag	30	0
6.20754000000306	41.5023999999976	ABAL	Adult	40	0
14.2075400000031	4.50239999999758	ABAL	Adult	40	0
3.20754000000306	5.50239999999758	ABAL	Adult	20	0
7.20754000000306	2.50239999999758	ABAL	Snag	30	0
7.20754000000306	5.50239999999758	ABAL	Adult	30	0
9.20754000000306	4.50239999999758	ABAL	Adult	50	0
19.2075400000031	0.502399999997579	ABAL	Adult	50	0
10.2075400000031	0.502399999997579	PIAB	Snag	20	0
28.2075400000031	7.50239999999758	ABAL	Adult	20	0
57.2075400000031	52.5023999999976	ABAL	Adult	40	0
24.2075400000031	0.502399999997579	ABAL	Adult	30	0
51.2075400000031	38.5023999999976	ABAL	Adult	50	0
58.2075400000031	41.5023999999976	ABAL	Adult	30	0
49.2075400000031	2.50239999999758	ABAL	Snag	30	0
43.2075400000031	15.5023999999976	ABAL	Adult	30	0
46.2075400000031	6.50239999999758	PIAB	Snag	20	0
50.2075400000031	32.5023999999976	ABAL	Adult	30	0
47.2075400000031	40.5023999999976	ABAL	Adult	40	0
59.2075400000031	68.5023999999976	ABAL	Adult	20	0
53.2075400000031	30.5023999999976	ABAL	Snag	30	0
55.2075400000031	29.5023999999976	PIAB	Snag	30	0
56.2075400000031	44.5023999999976	PIAB	Adult	20	0
53.2075400000031	27.5023999999976	PIAB	Adult	20	0
47.2075400000031	0.502399999997579	ABAL	Snag	30	0
37.2075400000031	23.5023999999976	ABAL	Adult	30	0
47.2075400000031	16.5023999999976	ABAL	Adult	30	0
38.2075400000031	5.50239999999758	ABAL	Snag	20	0
35.2075400000031	0.502399999997579	ABAL	Adult	30	0
33.2075400000031	16.5023999999976	ABAL	Snag	30	0
44.2075400000031	2.50239999999758	ABAL	Snag	40	0
35.2075400000031	3.50239999999758	ABAL	Adult	30	0
45.2075400000031	8.50239999999758	ABAL	Snag	30	0
51.2075400000031	18.5023999999976	ABAL	Snag	30	0
39.2075400000031	22.5023999999976	ABAL	Adult	30	0
49.2075400000031	40.5023999999976	PIAB	Snag	20	0
54.2075400000031	43.5023999999976	ABAL	Adult	50	0
53.2075400000031	39.5023999999976	ABAL	Snag	30	0
59.2075400000031	8.50239999999758	ABAL	Adult	30	0
55.2075400000031	15.5023999999976	ABAL	Adult	30	0
44.2075400000031	22.5023999999976	ABAL	Adult	50	0
52.2075400000031	36.5023999999976	ABAL	Adult	30	0
50.2075400000031	26.5023999999976	ABAL	Adult	20	0
36.2075400000031	8.50239999999758	ABAL	Adult	30	0
42.2075400000031	25.5023999999976	ABAL	Adult	40	0
60.2075400000031	34.5023999999976	ABAL	Snag	20	0
56.2075400000031	5.50239999999758	ABAL	Adult	30	0
51.2075400000031	21.5023999999976	PIAB	Adult	20	0
52.2075400000031	32.5023999999976	ABAL	Adult	20	0
33.2075400000031	2.50239999999758	PIAB	Snag	20	0
45.2075400000031	33.5023999999976	PIAB	Snag	20	0
59.2075400000031	2.50239999999758	ABAL	Snag	30	0
58.2075400000031	56.5023999999976	PIAB	Adult	20	0
60.2075400000031	72.5023999999976	PIAB	Snag	20	0
38.2075400000031	18.5023999999976	ABAL	Adult	50	0
52.2075400000031	2.50239999999758	ABAL	Adult	40	0
34.2075400000031	21.5023999999976	ABAL	Snag	40	0
47.2075400000031	3.50239999999758	ABAL	Adult	20	0
59.2075400000031	17.5023999999976	ABAL	Adult	20	0
59.2075400000031	5.50239999999758	ABAL	Snag	30	0
53.2075400000031	7.50239999999758	ABAL	Adult	40	0
49.2075400000031	13.5023999999976	ABAL	Adult	30	0
53.2075400000031	13.5023999999976	ABAL	Snag	30	0
55.2075400000031	18.5023999999976	ABAL	Adult	30	0
47.2075400000031	21.5023999999976	ABAL	Adult	30	0
47.2075400000031	30.5023999999976	ABAL	Adult	30	0
46.2075400000031	18.5023999999976	ABAL	Adult	50	0
55.2075400000031	47.5023999999976	PIAB	Snag	20	0
53.2075400000031	5.50239999999758	ABAL	Adult	30	0
56.2075400000031	11.5023999999976	PIAB	Adult	20	0
57.2075400000031	46.5023999999976	ABAL	Snag	30	0
44.2075400000031	28.5023999999976	ABAL	Snag	40	0
55.2075400000031	32.5023999999976	ABAL	Snag	30	0
47.2075400000031	37.5023999999976	PIAB	Adult	20	0
31.2075400000031	0.502399999997579	ABAL	Adult	40	0
60.2075400000031	77.5023999999976	ABAL	Snag	30	0
58.2075400000031	80.5023999999976	ABAL	Adult	40	0
55.2075400000031	79.5023999999976	ABAL	Snag	30	0
53.2075400000031	77.5023999999976	ABAL	Adult	40	0
